brand,eans,file_urls,files,model,model_2,parent_product,product,product_lang,source,thumb,type,url
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V4_QIG.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952610577t.JPG,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v4/
Tp-link,,https://static.tp-link.com/TL-R480T%2B(UN)_V8_UG_1479373750990j.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/480T%2B_8.0_1500953587968n.JPG,Installation Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v8/
Tp-link,,https://static.tp-link.com/7106507690_TL-R480T%2B_V8_IG.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/480T%2B_8.0_1500953587968n.JPG,Installation Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v8/
Tp-link,,https://static.tp-link.com/2019/201904/20190422/7106508119_WallplateEAP_2 languages.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/no/support/download/eap225-wall/v1/
Tp-link,,https://static.tp-link.com/2018/201809/20180919/7106508120_Wall-Plate Access Point(EU1-12Languages)_QIG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/no/support/download/eap225-wall/v1/
Tp-link,,https://static.tp-link.com/2018/201809/20180919/7106508113_Wall-Plate Access Point(EU2-16Languages)_QIG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/no/support/download/eap225-wall/v1/
Tp-link,,https://static.tp-link.com/2018/201809/20180920/TL-R470T(UN) 6.0 Datasheet.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_UN_6.0__1513059466111o.jpg,Datasheet,https://www.tp-link.com/no/support/download/tl-r470t%252b/v6/
Tp-link,,https://static.tp-link.com/2020/202009/20200910/Router & OC Regulatory Compliance.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_UN_6.0__1513059466111o.jpg,Manual,https://www.tp-link.com/no/support/download/tl-r470t%252b/v6/
Tp-link,,https://static.tp-link.com/2018/201811/20181109/1910012492_TL-R480T470T_UG.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_UN_6.0__1513059466111o.jpg,User Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v6/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2021/202105/20210511/TL-SG108PE(UN)3.0&4.20 Datasheet.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/no/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2020/202005/20200526/7106508829_TL-SG108PE_IG.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/upload/product-overview/2021/202107/20210730/EAP Datasheet.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,Datasheet,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://www.tp-link.com/us/user-guides/omada-sdn-software-controller/,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2020/202006/20200619/Omada-EAP-Authentication.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,Manual,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210810/EAP_Overview of Regulatory Compliance.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,Manual,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2019/201904/20190422/7106508119_WallplateEAP_2 languages.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,Quick Installation Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210826/1910012995-EAP110_UG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,User Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2021/202105/20210518/7106509233_EAP225-Wall(EU)_IG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,Installation Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2018/201809/20180919/7106508120_Wall-Plate Access Point(EU1-12Languages)_QIG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,Quick Installation Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2018/201809/20180919/7106508113_Wall-Plate Access Point(EU2-16Languages)_QIG.pdf,,EAP225-Wall,,Omada EAP Series,Wall Plate AP,,tp-link.com,https://static.tp-link.com/EAP225-WALL(EU)1_normal_1617103455900n.png,Quick Installation Guide,https://www.tp-link.com/no/support/download/eap225-wall/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg108pe/v4.26/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016PE_UN_1.0_1508816815704w.jpg,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg1016pe/v1/
Tp-link,,https://static.tp-link.com/2021/202105/20210526/TL-SG1016PE(UN) 3.20 Datasheet.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/no/support/download/tl-sg1016pe/v3.20/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg108pe/v4.20/
Tp-link,,https://static.tp-link.com/2019/201906/20190612/TL-SG1016PE(UN) 1.0 Datasheet.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016PE_UN_1.0_1508816815704w.jpg,Datasheet,https://www.tp-link.com/no/support/download/tl-sg1016pe/v1/
Tp-link,,https://static.tp-link.com/2019/201909/20190926/1910012588_Easy Smart Configuration Utility_UG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016PE_UN_1.0_1508816815704w.jpg,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v1/
Tp-link,,https://static.tp-link.com/2019/201909/20190926/1910012587_Easy Smart Switch_UG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016PE_UN_1.0_1508816815704w.jpg,User Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg1016pe/v3.20/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v3.20/
Tp-link,,https://static.tp-link.com/2019/201904/20190412/1910012538_Easy Smart Configuration Utility_UG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016PE_UN_1.0_1508816815704w.jpg,Utility User Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v1/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016PE_UN_1.0_1508816815704w.jpg,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg108pe/v4/
Tp-link,,https://static.tp-link.com/2021/202105/20210514/TL-SG108PE(UN)4.0 Datasheet.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/no/support/download/tl-sg108pe/v4/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/7106509089_TL-SG108PE_TL-SG105PE_TL-SG1210MPE_IG.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg108pe/v4/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Wall Mounting Guide,https://www.tp-link.com/no/support/download/tl-sg108pe/v4/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg108pe/v3.8/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg1016pe/v2/
Tp-link,,https://static.tp-link.com/2021/202105/20210511/TL-SG108PE(UN)3.0&4.20 Datasheet.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/no/support/download/tl-sg108pe/v3.8/
Tp-link,,https://static.tp-link.com/2020/202005/20200526/7106508829_TL-SG108PE_IG.pdf,,TL-SG108PE,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg108pe/v3.8/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Wall Mounting Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v2/
Tp-link,,https://static.tp-link.com/manual/2021/202107/20210719/7106509291_TL-SG1016DE_IG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v2/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v2/
Tp-link,,https://static.tp-link.com/2021/202105/20210526/TL-SG1016PE(UN) 3.20 Datasheet.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/no/support/download/tl-sg1016pe/v3.26/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/no/support/download/tl-sg1016pe/v3.26/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016PE,,Switches,Easy Smart Switches,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-sg1016pe/v3.26/
Tp-link,,https://static.tp-link.com/product-overview/2021/202107/20210719/ER605(UN)1.0_Datasheet.pdf,,ER605,,Omada Cloud SDN,Routers,,tp-link.com,https://static.tp-link.com/ER605_UN_1.0_normal_1609983056413u.png,Datasheet,https://www.tp-link.com/no/support/download/er605/v1/
Tp-link,,https://www.tp-link.com/us/user-guides/omada-sdn-software-controller/,,ER605,,Omada Cloud SDN,Routers,,tp-link.com,https://static.tp-link.com/ER605_UN_1.0_normal_1609983056413u.png,User Guide,https://www.tp-link.com/no/support/download/er605/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210208/1910012985_ER605&ER7206(UN)_UG.pdf,,ER605,,Omada Cloud SDN,Routers,,tp-link.com,https://static.tp-link.com/ER605_UN_1.0_normal_1609983056413u.png,User Guide,https://www.tp-link.com/no/support/download/er605/v1/
Tp-link,,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,,ER605,,Omada Cloud SDN,Routers,,tp-link.com,https://static.tp-link.com/ER605_UN_1.0_normal_1609983056413u.png,User Guide,https://www.tp-link.com/no/support/download/er605/v1/
Tp-link,,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,,ER605,,Omada Cloud SDN,Routers,,tp-link.com,https://static.tp-link.com/ER605_UN_1.0_normal_1609983056413u.png,User Guide,https://www.tp-link.com/no/support/download/er605/v1/
Tp-link,,https://static.tp-link.com/2019/201912/20191227/Unmanaged Pro switches Datasheet.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/no/support/download/tl-sg105e/v4/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v4/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v4/
Tp-link,,https://static.tp-link.com/2018/201805/20180515/1910012413_TL-SG105E_4.0-TL-SG108E_4.0-TL-SG116E_1.0(UN)_UG.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,User Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v4/
Tp-link,,https://static.tp-link.com/2019/201912/20191218/7106508146_TL-SG105ETL-SG108ETL-SG116E_IG.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v4/
Tp-link,,https://static.tp-link.com/2020/202011/20201124/7106509035_TL-SG116E(UN)_1.2&TL-SG108E(UN)_5.0&TL-SG108E(TW)_5.0&TL-SG105E(UN)_5.0_IG.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v5/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Wall Mounting Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v5/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v5/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v5/
Tp-link,,https://static.tp-link.com/TL-SG105E(UN)_V3_Datasheet_1479041016030z.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG105E-033_1480036451826a_1530861725890c.jpg,Datasheet,https://www.tp-link.com/no/support/download/tl-sg105e/v3/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508916Desktop Switch(EU2-16Languages).pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG105E-033_1480036451826a_1530861725890c.jpg,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v3/
Tp-link,,https://static.tp-link.com/2020/202008/20200828/7106508917_Desktop Switch(EU1-12Languages).pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG105E-033_1480036451826a_1530861725890c.jpg,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v3/
Tp-link,,https://static.tp-link.com/2017/201712/20171222/1910012338_Easy Smart Switch_UG.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG105E-033_1480036451826a_1530861725890c.jpg,User Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v3/
Tp-link,,https://static.tp-link.com/Easy Smart Configuration Utility_User Guide.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG105E-033_1480036451826a_1530861725890c.jpg,Utility User Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v3/
Tp-link,,https://static.tp-link.com/7106507231_TL-SG105E&SG108E(UN)_V3_IG.pdf,,TL-SG105E,,Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG105E-033_1480036451826a_1530861725890c.jpg,Installation Guide,https://www.tp-link.com/no/support/download/tl-sg105e/v3/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG1428PE,,JetStream Switches,PoE Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg1428pe/v1.20/
